Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
93467,0,0.0,63y,0,0.1487171109999999,18356.0,7,0,1,0,2.0
92322,0,0.222375508,84y,1,0.165969824,5500.0,15,0,0,0,0.0
47277,1,0.915343915,24y,0,0.3046781289999999,2500.0,5,1,0,1,2.0
72927,0,0.157140051,62y,0,0.21108469,5466.0,10,0,2,0,0.0
82466,0,0.040770264,47y,0,0.389435094,6000.0,7,0,1,0,0.0
104823,0,0.0,51y,1,0.440301141,8500.0,8,0,3,0,2.0
104151,0,0.03433257,38y,0,0.288350634,2600.0,15,0,1,0,1.0
53059,0,0.0,59y,0,0.0,,2,0,0,0,
109648,0,0.51717738,63y,0,0.984029484,2441.0,4,0,1,0,2.0
15309,1,0.957320557,43y,0,4763.0,,11,0,2,0,0.0
34231,0,0.0030669309999999,78y,0,909.0,,5,0,1,0,0.0
7342,0,0.42017437,40y,1,0.62129451,5700.0,9,0,2,0,2.0
40112,0,0.103368713,26y,0,25.0,,3,0,0,0,
79087,0,1.03240262,36y,1,0.489727078,3260.0,9,0,1,0,0.0
47462,0,0.040118185,67y,0,0.007237406,10500.0,17,0,0,0,0.0
139684,0,0.066643547,32y,0,0.367942402,7916.0,7,0,1,0,1.0
142380,0,0.094113236,29y,0,0.464845052,3000.0,7,0,0,0,0.0
49942,0,0.455553435,77y,0,0.13549388,5800.0,6,0,0,0,1.0
55256,0,0.1535587669999999,49y,0,0.291872674,18000.0,12,0,1,0,2.0
34452,1,0.9999999,33y,0,0.0019995,4000.0,0,0,0,0,0.0
34171,0,0.0531254809999999,89y,0,0.1891775819999999,4656.0,5,0,0,0,0.0
82296,0,0.0,64y,0,0.105089711,5461.0,9,0,1,0,0.0
104830,0,0.0194943419999999,69y,0,0.160175221,10500.0,14,0,1,0,0.0
29675,0,0.165891705,38y,0,113.0,,8,0,0,0,0.0
57227,0,0.089672758,62y,0,0.284905032,3000.0,4,0,1,0,0.0
12098,0,0.123388829,46y,0,0.335375191,11100.0,4,0,2,0,0.0
144104,0,0.133586641,70y,0,0.372342665,4750.0,8,0,1,0,0.0
79514,0,0.071640299,58y,0,0.271403465,3982.0,9,0,1,0,0.0
100677,0,0.372614039,58y,1,0.298512238,6250.0,5,0,1,0,1.0
37420,0,0.028794241,80y,0,0.276861569,2000.0,4,0,1,0,0.0
53823,0,0.669889866,66y,0,7922.0,,9,0,2,0,0.0
6921,0,0.966871435,38y,0,0.284302421,6070.0,4,0,1,0,1.0
105127,0,0.911024775,53y,0,0.854551796,8600.0,12,0,4,0,1.0
83755,0,0.026539469,62y,4,0.463175851,13482.0,12,1,4,0,0.0
131009,0,0.036739265,50y,0,0.143865428,8500.0,9,0,1,0,2.0
26405,0,0.14500703,42y,0,0.157449427,13000.0,6,0,1,0,3.0
113582,0,0.0,24y,0,0.017052375,820.0,2,0,0,0,0.0
60072,0,0.07084421,54y,0,0.46986515,10900.0,22,0,1,1,0.0
20581,0,0.324218078,41y,0,0.602049744,8000.0,17,0,1,0,0.0
79756,0,0.002589743,73y,0,0.082700759,5005.0,7,0,1,0,1.0
61102,0,0.170331867,27y,1,0.271853987,1040.0,4,0,0,0,0.0
147668,0,0.969650919,63y,0,0.225041039,6700.0,6,0,0,0,0.0
144154,0,0.042177134,36y,0,0.086673224,8133.0,5,0,0,0,1.0
72585,0,0.024773875,75y,0,394.0,,10,0,0,0,0.0
88795,0,0.9999999,29y,0,0.04131956,3000.0,1,0,0,0,0.0
94869,0,0.110093938,73y,0,1852.0,,16,0,0,0,0.0
45313,0,0.182899867,51y,0,0.598108747,3383.0,13,0,1,0,0.0
46407,1,1.031069936,46y,1,0.158099047,8500.0,15,0,2,0,0.0
24532,0,0.269066574,47y,1,0.480162549,9350.0,9,0,1,0,1.0
51011,0,0.105298234,75y,0,0.0052600819999999,1710.0,2,0,0,0,1.0
111258,0,0.081572015,45y,1,0.423284141,8537.0,16,0,4,0,0.0
78303,0,0.119727149,51y,0,0.874837027,2300.0,10,0,1,0,0.0
38554,0,0.538956192,59y,0,2276.0,,15,0,2,0,1.0
30476,0,0.0,54y,1,0.141968451,4500.0,6,0,0,0,0.0
38086,0,0.104971955,69y,0,0.504489524,3006.0,13,0,1,0,0.0
12350,0,0.077688626,77y,0,0.122075585,3333.0,4,0,0,0,0.0
62580,0,0.281500498,66y,0,0.138904574,3541.0,9,0,0,0,0.0
6159,0,0.294539192,45y,0,0.414577597,6900.0,4,0,1,0,0.0
59164,0,0.038324625,59y,0,1458.0,,7,0,1,0,0.0
40740,0,0.296113116,57y,0,0.445092485,6000.0,10,0,2,0,0.0
44122,0,0.043132375,39y,0,0.376618639,5482.0,7,0,1,0,2.0
90040,0,0.3658393129999999,32y,0,0.427746856,4850.0,7,0,1,0,0.0
13214,0,0.48121861,62y,0,0.3244478289999999,5251.0,10,0,1,0,1.0
118399,0,0.011196136,51y,0,0.102454227,7700.0,7,0,1,0,1.0
30166,0,0.035591715,68y,0,0.523844538,9519.0,15,0,3,0,0.0
147213,0,0.0,52y,0,0.244809023,3900.0,9,0,1,0,0.0
107685,0,0.9999999,25y,0,0.0,3250.0,0,2,0,0,0.0
13550,0,0.412755691,53y,0,0.585379361,10833.0,18,0,2,0,1.0
145649,0,0.034985402,50y,1,1623.0,,35,0,2,1,0.0
37548,0,0.265162315,32y,1,0.191582003,6200.0,10,0,0,0,0.0
67031,0,0.118221899,32y,0,0.025896414,3011.0,4,0,0,0,0.0
3086,0,0.4223955789999999,59y,0,1.362763916,2083.0,14,0,1,0,0.0
120759,0,0.88637121,47y,0,0.272714326,7021.0,7,0,2,0,1.0
16980,0,0.336195375,66y,1,0.424164524,3500.0,6,0,1,1,1.0
61256,0,0.9999999,21y,0,0.0,1921.0,2,0,0,0,0.0
60475,0,0.00358956,77y,0,0.208699942,12160.0,10,0,1,0,1.0
25670,0,0.0,68y,0,0.013678263,3362.0,4,0,0,0,0.0
37747,0,0.0,80y,0,0.327883742,1100.0,5,0,0,0,0.0
28165,0,0.648251025,47y,1,6997.0,0.0,9,0,2,0,2.0
138153,0,0.050610367,46y,0,0.007141582,5600.0,3,0,0,0,2.0
81033,0,0.082702471,53y,0,0.084676037,5833.0,9,0,0,0,3.0
29820,1,0.01955643,52y,0,4130.0,,23,0,2,0,0.0
123472,0,0.006739541,76y,0,0.148370326,5000.0,6,0,1,0,0.0
107235,0,0.15425833,35y,0,0.065874603,8500.0,7,0,0,0,0.0
52815,0,0.233554249,51y,0,0.470002264,4416.0,11,0,2,0,0.0
80544,0,0.025654633,53y,0,0.45557442,5300.0,22,0,2,0,0.0
46682,0,0.9999999,63y,0,1996.0,,4,0,1,0,0.0
16831,0,0.0,65y,0,0.396429973,5097.0,7,3,2,0,0.0
106808,0,0.989902685,49y,1,0.357996227,19083.0,11,0,2,0,2.0
15170,0,0.9999999,58y,0,308.0,,1,2,0,0,3.0
48925,0,0.572348006,60y,2,0.4527736129999999,2000.0,6,0,1,0,0.0
100682,0,0.1817032519999999,46y,0,0.486550821,4200.0,5,0,1,0,0.0
128449,0,0.261815829,42y,0,0.4870401339999999,7175.0,7,0,2,0,2.0
47389,0,0.04593505,78y,0,0.0071991769999999,5833.0,11,0,0,0,1.0
7275,0,0.191994,83y,1,0.672875965,2200.0,7,0,1,1,0.0
47637,0,0.40317193,39y,0,0.588928647,4750.0,10,0,2,0,2.0
118990,0,0.830033993,27y,0,0.650613358,2200.0,6,0,1,0,1.0
68682,0,0.005944234,77y,0,0.093469749,7916.0,18,0,2,0,0.0
100080,0,0.9999999,79y,0,0.088165788,5500.0,2,0,0,0,0.0
140493,0,0.0304847579999999,45y,1,0.13339046,3500.0,2,1,0,0,0.0
91389,0,0.0434361429999999,63y,0,0.309233555,8284.0,3,0,1,0,3.0
93230,0,0.00242095,90y,0,0.000597372,5021.0,9,0,0,0,0.0
24572,0,0.058380636,43y,0,5.033491627,4000.0,13,0,9,0,2.0
89569,0,0.048273054,62y,0,0.140241839,32500.0,19,0,1,0,1.0
108265,1,0.5040919460000001,41y,1,0.640109058,3300.0,10,0,1,0,2.0
131380,0,0.058901002,38y,0,0.227161167,11000.0,13,0,2,0,3.0
13634,0,0.031041495,70y,0,0.006952491,7766.0,5,0,0,0,1.0
3099,0,0.022126987,49y,0,0.005248688,4000.0,3,0,0,0,0.0
5396,0,0.0,46y,0,3370.0,,8,0,1,0,0.0
140706,1,0.9999999,32y,0,0.080204399,4500.0,10,0,0,0,1.0
121540,0,0.2465377789999999,74y,2,0.315446448,4602.0,15,0,0,0,0.0
2091,0,0.004593166,65y,0,1155.0,,11,0,1,0,0.0
43633,0,0.0,91y,0,0.0,,5,0,0,0,0.0
98557,0,0.981514513,46y,3,0.6878150009999999,3372.0,8,0,1,0,2.0
35405,0,0.30188214,57y,0,0.184393224,3600.0,8,0,1,0,0.0
44101,0,0.406181187,56y,0,0.338107699,7260.0,9,0,2,0,5.0
59331,0,0.044190899,53y,0,0.158482799,3400.0,13,0,1,0,1.0
100841,0,0.012878398,67y,0,4173.0,,6,0,3,0,0.0
101806,0,0.031761803,28y,1,262.5,1.0,12,0,0,0,2.0
138765,0,0.514300734,46y,0,0.4243815729999999,6750.0,12,0,1,0,2.0
37151,0,0.6612178910000001,78y,0,1.693997072,682.0,6,0,1,0,0.0
124604,0,0.001220448,72y,0,925.0,,5,0,1,0,0.0
32245,0,0.034491238,68y,0,0.162418791,2000.0,14,0,0,0,0.0
10337,1,0.199426883,44y,1,0.681542306,2800.0,15,1,2,0,1.0
122028,1,0.813648294,47y,2,0.415882275,7542.0,16,0,1,1,2.0
103781,0,0.350764924,50y,0,0.269688645,2183.0,12,0,1,0,2.0
75644,0,0.4907829829999999,65y,1,0.23620411,4330.0,8,0,0,0,0.0
109836,0,0.147041981,74y,0,100.0,,2,0,0,0,0.0
37338,0,0.0017499129999999,47y,0,0.000999001,1000.0,2,0,0,0,0.0
66931,0,0.210445481,44y,1,0.367644221,10365.0,16,0,3,0,3.0
114521,0,0.711594127,45y,1,0.296058269,2333.0,11,0,0,0,0.0
101256,0,0.108214206,35y,0,0.617283951,1700.0,4,0,1,0,1.0
20474,0,0.512052854,44y,0,0.253598058,11533.0,4,0,2,1,3.0
44105,0,0.017988689,55y,0,0.083783243,5000.0,16,0,0,0,0.0
147270,0,0.900503553,44y,2,0.542363962,9500.0,10,0,3,0,3.0
90432,0,0.26867835,44y,0,0.3998984379999999,7876.0,24,0,3,0,2.0
126504,0,0.2254929189999999,29y,0,0.057320595,4500.0,3,0,0,0,2.0
64258,0,0.201456147,43y,0,0.682460335,4600.0,12,0,2,0,3.0
145106,0,0.0,60y,0,0.861982783,3600.0,7,0,1,0,1.0
20691,0,0.005636415,58y,0,0.007007708,5707.0,28,0,0,0,0.0
91329,0,5.69e-05,47y,0,0.109189081,10000.0,6,0,1,0,3.0
97474,0,0.059666997,55y,0,0.172901224,5800.0,5,0,1,0,0.0
81445,0,0.002856042,89y,0,0.22417523,3697.0,23,0,1,0,0.0
12758,0,0.8036408829999999,50y,0,0.589420044,4120.0,10,0,0,0,2.0
44336,0,0.07490218,57y,0,0.274523641,5667.0,12,0,0,0,0.0
97009,0,0.9999999,32y,0,448.0,,1,0,0,1,0.0
81755,0,0.0,42y,0,0.242502142,3500.0,15,0,0,0,1.0
112265,0,0.08784552,62y,0,0.356074037,14100.0,11,0,1,1,1.0
139041,0,0.062820892,51y,0,2094.0,,6,0,3,0,0.0
63229,0,0.353262276,31y,0,0.5959175170000001,4800.0,12,0,1,0,1.0
86515,0,0.199365561,78y,0,0.0251461989999999,3419.0,3,0,0,0,0.0
114558,0,0.000477829,72y,0,2912.0,,15,0,2,0,0.0
85126,0,0.0,42y,0,2122.0,,5,0,1,0,0.0
2485,0,0.9999999,33y,1,0.101789821,10000.0,6,0,0,0,0.0
125512,0,0.0,47y,1,0.0,1600.0,6,0,0,0,0.0
67637,0,0.000847949,60y,0,0.000249938,4000.0,11,0,0,0,0.0
2371,0,0.9999999,89y,0,0.0,6000.0,2,0,0,0,0.0
289,0,0.144878408,66y,0,0.28446242,8900.0,9,0,1,0,0.0
25918,0,0.003518744,45y,0,0.0007228569999999,6916.0,7,0,0,0,1.0
57071,0,0.9999999,75y,0,0.0,,2,0,0,0,
75653,0,0.013428197,79y,0,238.0,,16,0,0,0,0.0
116550,0,0.000826656,66y,0,0.2356512939999999,6916.0,21,0,1,0,0.0
59934,0,0.082047776,51y,0,0.663245974,6333.0,15,0,5,0,1.0
142552,0,0.01320593,43y,0,12.0,,3,0,0,0,0.0
143016,0,0.0,51y,0,0.066744438,12000.0,4,0,0,0,2.0
30918,0,0.043053259,65y,0,4039.0,,11,0,1,0,2.0
74233,0,0.040740529,68y,0,1.215178158,2160.0,8,0,1,0,0.0
31491,0,0.064155974,36y,0,0.09454394,2400.0,5,0,0,0,0.0
63336,0,0.380436092,30y,0,693.0,,12,0,1,0,
74518,0,0.649059112,51y,1,0.144469526,3100.0,8,0,0,0,0.0
19741,0,0.9999999,29y,0,0.172661871,3196.0,3,0,0,0,1.0
145736,0,0.204258396,60y,0,0.133186681,10000.0,4,0,1,0,0.0
12721,0,0.193936818,50y,0,0.295615195,17400.0,10,0,2,0,0.0
126499,0,0.156456236,37y,1,1136.0,,3,0,2,0,2.0
89436,0,0.192233853,46y,0,0.6823979590000001,9407.0,11,0,4,0,1.0
49339,0,0.029707714,47y,0,0.180204005,7940.0,3,0,1,0,0.0
68880,0,0.0,71y,0,0.0,,1,0,0,0,
26332,1,0.9999999,51y,4,0.363837068,9058.0,5,2,1,1,2.0
139596,0,0.9999999,27y,0,0.0,,0,0,0,0,0.0
148410,0,0.024963654,44y,0,0.343731254,5000.0,12,0,1,0,1.0
49400,0,0.169069722,68y,0,0.248650562,11300.0,19,0,1,0,0.0
103592,0,0.30046617,66y,0,5666.0,,15,0,3,0,0.0
130837,0,0.884204687,43y,2,1105.0,,4,1,0,0,0.0
49209,0,0.285767028,48y,0,0.385107659,15000.0,13,0,2,0,1.0
74571,0,0.00719928,31y,0,0.408795963,4160.0,8,0,1,0,0.0
28035,0,0.230126478,50y,0,0.634287366,3458.0,7,0,2,0,0.0
119205,0,1.915947297,41y,1,782.0,,5,1,0,0,2.0
69581,0,0.034941859,59y,0,0.243,8999.0,9,0,1,0,1.0
91659,0,0.9999999,46y,0,0.32183908,4262.0,2,0,1,0,1.0
147991,0,0.466145072,29y,0,0.187406297,2000.0,6,0,0,0,0.0
89101,0,0.5833963529999999,65y,0,0.071930946,3127.0,9,0,0,0,0.0
12998,0,0.590443371,46y,0,0.6746435009999999,6100.0,8,0,1,0,1.0
43280,0,0.28551035,28y,1,0.175697002,1900.0,4,0,0,0,2.0
106209,0,0.0,28y,0,0.0,,1,0,0,0,0.0
21623,0,0.066774042,69y,0,0.019320453,1500.0,4,0,0,0,0.0
42356,0,0.050876513,59y,0,0.1978518939999999,5306.0,5,0,1,0,0.0
23686,0,0.061036114,59y,0,0.296340131,10983.0,11,0,4,0,3.0
131670,0,0.244791667,41y,0,0.220235294,2124.0,5,0,0,0,0.0
65827,1,0.979619304,30y,3,0.263827577,3850.0,5,1,0,0,4.0
36061,0,0.540306462,33y,0,0.404016693,3833.0,4,0,1,0,0.0
137536,0,0.538355496,57y,0,0.462179685,6477.0,9,0,2,0,0.0
106606,0,0.9999999,35y,0,0.03098967,3000.0,1,0,0,0,0.0
6729,0,0.08321083,51y,0,0.218402325,9976.0,3,0,1,0,0.0
73219,0,0.2329967,45y,0,0.2507430419999999,3700.0,9,0,0,0,0.0
71618,0,0.420927214,55y,0,0.2731604019999999,17000.0,11,0,2,0,1.0
63329,0,0.121242033,48y,0,0.526589364,2500.0,12,0,1,0,1.0
29686,0,0.293967337,36y,0,0.7789570840000001,4333.0,7,0,2,0,0.0
136593,0,0.042654339,69y,0,0.034514078,1100.0,8,0,0,0,0.0
40736,0,0.000559034,53y,0,0.007992792,112100.0,16,0,1,0,0.0
131496,0,0.26349585,80y,0,0.07622549,4079.0,3,0,0,0,0.0
9652,0,0.682459583,61y,0,0.140232471,5333.0,3,0,0,0,2.0
98682,0,0.008898482,44y,0,0.928162746,4718.0,7,0,2,0,2.0
128605,0,0.046710949,81y,0,0.00569886,3333.0,2,0,0,0,0.0
63927,0,0.7632252559999999,67y,1,0.678526475,11916.0,11,0,3,0,0.0
134312,0,0.01552069,77y,0,0.0035547659999999,4500.0,3,0,0,0,0.0
63801,0,0.987655319,46y,0,1.006031666,3978.0,11,0,1,0,2.0
98989,0,0.125551308,61y,1,0.200719712,2500.0,3,0,0,0,0.0
77185,0,0.886043165,49y,1,0.405739733,4041.0,7,1,1,0,0.0
99433,0,0.015011975,31y,0,0.081983603,5000.0,5,1,0,0,3.0
91124,0,0.653085169,52y,0,0.203019792,4900.0,10,0,0,0,2.0
132133,0,0.0,40y,0,0.0,4000.0,1,0,0,0,0.0
46981,0,0.0297036979999999,40y,0,12.0,,4,0,0,0,1.0
124240,0,0.1994451789999999,42y,0,0.424183987,14000.0,14,0,2,0,3.0
47079,0,0.149938042,31y,0,2254.0,,9,0,1,0,0.0
138010,0,0.013664158,76y,0,1644.0,,11,0,2,0,0.0
45419,0,0.9999999,21y,0,0.174702567,1596.0,1,0,0,0,0.0
27486,0,0.146978828,62y,0,0.016429573,4990.0,4,0,0,0,0.0
4207,0,0.614451546,50y,0,0.434378061,4083.0,5,0,2,0,1.0
72343,0,0.472335383,43y,0,0.038844824,4916.0,9,0,0,0,1.0
41980,1,0.9999999,55y,0,0.132851696,4982.0,1,1,0,0,0.0
49337,0,0.039700502,77y,0,0.054278345,8916.0,14,0,1,0,0.0
72916,0,0.8900687070000001,31y,1,0.552089015,9166.0,10,0,2,0,0.0
148203,0,0.056394037,31y,0,1940.0,,15,0,1,0,0.0
60842,0,0.97440128,53y,0,0.291284786,6000.0,4,0,1,0,2.0
27545,0,0.012041422,70y,0,528.0,,8,0,1,0,0.0
14734,0,0.074518847,43y,1,1294.5,1.0,19,0,2,0,2.0
43277,0,0.92785722,38y,0,0.346646943,6083.0,5,0,2,0,1.0
85685,0,0.017489281,49y,0,0.320750347,4317.0,27,0,2,0,3.0
2735,0,0.004999,37y,0,0.4531745029999999,7890.0,7,0,3,0,2.0
56260,0,0.0258149929999999,72y,0,0.252671493,2900.0,6,0,0,0,0.0
56000,0,0.707742773,40y,0,0.381984241,5583.0,11,0,1,0,3.0
55708,0,0.653869226,62y,0,0.3895666129999999,6229.0,6,0,1,0,3.0
5990,0,0.950419832,51y,0,0.560836255,7700.0,4,0,2,0,1.0
40070,0,0.038686661,65y,0,0.186816016,7766.0,20,0,2,0,0.0
133661,0,0.064662026,60y,0,0.258217723,8000.0,3,0,1,0,1.0
86939,0,0.393978534,80y,0,0.986946257,7200.0,17,0,2,0,1.0
73916,1,0.624961542,34y,0,0.28320994,11750.0,11,0,2,0,2.0
98015,0,0.26253976,43y,0,0.340028084,23500.0,25,0,7,0,0.0
68031,1,0.0407907329999999,50y,1,7.820359281,500.0,13,0,2,0,2.0
17217,0,0.0,76y,0,38.0,,7,0,0,0,
6737,0,0.103879235,73y,0,1874.0,,15,0,1,0,0.0
122272,0,0.142777388,57y,0,0.261137574,7137.0,19,0,1,0,0.0
124861,0,0.061321794,52y,0,0.290456763,12500.0,13,0,1,0,3.0
18211,0,0.0,44y,1,0.6726870620000001,2712.0,6,0,1,0,3.0
119993,0,0.059146599,90y,0,0.003141959,3500.0,4,0,0,0,0.0
26894,0,0.081863455,60y,1,0.8254497,1500.0,10,0,0,0,0.0
140615,0,0.0,69y,0,0.0,,2,0,0,0,1.0
17346,0,0.244688828,44y,0,0.5971714220000001,4100.0,8,0,2,0,2.0
90837,0,0.048584074,40y,0,0.433631485,5589.0,12,1,3,0,4.0
21544,0,0.9999999,61y,0,1531.0,,2,0,1,0,0.0
114831,0,0.969297433,48y,0,0.287277219,17000.0,7,0,2,0,3.0
41724,0,0.06269568,46y,0,0.3575652529999999,9807.0,21,0,3,0,0.0
65032,0,0.0,82y,0,0.434284321,4100.0,24,0,2,0,0.0
73232,0,0.2520575339999999,43y,0,0.339424237,5800.0,5,0,1,0,1.0
122176,0,0.015557122,75y,0,2207.0,,5,0,1,0,0.0
66677,0,1.00859619,37y,0,0.570993239,21001.0,8,0,3,0,2.0
90213,0,0.059045835,58y,0,0.264473553,10000.0,10,0,2,0,1.0
45548,0,0.169383062,28y,0,0.008538251,5855.0,4,0,0,0,0.0
1711,0,0.982431974,59y,5,0.664255618,14239.0,13,0,2,1,2.0
95958,0,0.0,52y,1,0.0445243709999999,8062.0,7,0,0,0,1.0
13838,0,0.084052859,62y,0,0.315193106,6265.0,15,0,2,0,1.0
106357,0,0.0,63y,0,0.247414784,2610.0,12,0,0,0,0.0
6354,0,0.3572015289999999,40y,0,0.579960003,14500.0,9,0,2,0,2.0
103916,0,0.9999999,26y,0,0.0499875029999999,4000.0,2,0,0,0,1.0
128880,0,0.003079877,59y,0,2679.0,,8,0,2,0,0.0
44745,0,0.28432201,56y,0,0.232719283,5916.0,6,0,1,0,1.0
121713,0,0.141092945,56y,0,4949.0,,4,0,2,0,
2759,0,0.983728498,61y,2,0.114161519,4370.0,3,0,0,0,1.0
17866,0,0.064126561,61y,0,0.12124412,10416.0,8,0,2,0,0.0
47278,0,0.04179799,67y,0,0.233554746,4666.0,12,0,1,0,0.0
24071,0,0.391184353,51y,0,1782.0,0.0,6,0,1,0,3.0
74339,0,0.055988802,81y,0,58.0,,3,0,1,0,0.0
132922,0,0.06939653,39y,0,0.449248697,6521.0,6,0,2,0,1.0
94729,0,0.1445245809999999,65y,0,1618.0,,6,0,1,0,0.0
70427,0,0.001481299,46y,1,0.026240517,8040.0,6,0,0,0,2.0
78752,0,0.0,26y,0,0.275094954,1842.0,3,0,0,0,0.0
141290,0,0.489061236,42y,0,1603.0,,11,0,0,0,3.0
2506,0,0.028823545,54y,0,0.458181241,6300.0,8,0,1,0,1.0
126410,0,0.26544112,57y,0,0.085176934,19300.0,5,0,1,0,0.0
74716,0,0.5390590129999999,46y,2,0.309642287,10650.0,14,0,1,0,1.0
96385,0,0.936003047,44y,0,0.155335146,6250.0,3,0,0,0,1.0
4837,0,1.026192372,52y,5,0.653604776,6532.0,25,0,2,0,0.0
4491,0,0.349776947,63y,0,0.668812171,3417.0,8,0,1,0,0.0
62704,0,0.044844133,65y,0,0.030940855,4750.0,6,0,0,0,0.0
57578,0,0.149426158,71y,0,506.0,,5,0,1,0,0.0
112525,0,0.003921976,63y,1,0.1765228989999999,6746.0,7,0,2,0,1.0
69903,1,0.960537958,50y,1,0.381843295,7963.0,5,6,1,2,3.0
1864,0,0.655344655,35y,0,0.294355859,3950.0,6,0,0,0,2.0
55232,0,0.032921811,50y,0,0.002387822,10050.0,2,0,0,0,0.0
135735,0,0.130460233,50y,0,1313.0,,6,0,1,0,0.0
84971,0,0.7138210079999999,36y,0,5201.0,,12,0,2,0,2.0
30937,0,0.3537384739999999,65y,0,0.379633902,6500.0,6,0,1,0,0.0
115256,0,0.023091346,59y,0,1224.0,,4,0,1,0,0.0
30319,0,0.0,67y,0,0.0,,4,0,0,0,
77113,1,0.9999999,56y,0,0.15480427,1685.0,2,0,0,0,0.0
58387,0,0.242756125,65y,0,305.0,,3,0,0,0,
17277,0,0.130301521,37y,1,0.327143422,7592.0,13,0,1,0,1.0
140176,0,0.567676274,68y,1,0.844385205,3000.0,6,0,2,0,0.0
95146,0,0.009203751,60y,0,0.2341786789999999,12972.0,9,0,2,0,0.0
44348,0,0.7920979990000001,57y,1,0.618884365,14000.0,18,0,2,0,3.0
98086,0,0.564955863,56y,0,0.966013595,2500.0,7,0,1,0,0.0
8278,0,0.985762167,52y,0,0.567780304,5716.0,11,0,2,0,3.0
48314,0,0.9999999,22y,1,0.025948104,500.0,0,0,0,0,0.0
106147,0,0.0,44y,0,0.014496376,4000.0,3,0,0,0,3.0
136973,0,0.076643925,48y,0,0.240116905,6500.0,6,0,1,0,3.0
3194,0,0.002067591,65y,0,709.0,,4,0,1,0,0.0
111512,0,0.225495315,75y,0,0.384578467,6250.0,16,0,1,0,0.0
751,0,0.659178931,39y,0,0.285324697,5866.0,6,0,1,0,1.0
107293,0,0.079437203,35y,0,0.2194688169999999,8433.0,11,0,2,0,0.0
118611,0,0.291199055,53y,0,0.572071321,6000.0,11,0,2,0,2.0
19077,0,0.0,33y,0,0.1715628669999999,850.0,2,0,0,0,1.0
108031,0,0.142104666,46y,0,4066.0,0.0,15,0,2,0,1.0
115302,0,0.6300628629999999,59y,0,0.7246972559999999,9000.0,10,0,2,0,0.0
19673,0,0.370274621,38y,0,0.909272682,4000.0,8,0,2,0,3.0
36221,0,1.005554994,34y,0,0.613233557,7616.0,8,0,2,0,1.0
490,0,0.401789055,55y,0,0.412779302,2550.0,11,0,0,0,0.0
37362,0,0.59742351,61y,0,0.578419379,4086.0,9,0,1,0,1.0
65253,0,0.040560524,32y,0,0.005664778,3000.0,3,0,0,0,0.0
107359,0,0.311981115,60y,0,0.759762574,3200.0,6,0,1,0,0.0
67512,1,0.088119566,49y,1,0.356298012,8200.0,18,0,2,0,0.0
102292,1,0.332667333,24y,0,0.009988901,900.0,1,0,0,0,0.0
52811,0,0.003616867,43y,0,1.238410596,2717.0,7,0,4,0,0.0
102785,0,0.5851241939999999,41y,1,0.599942396,6943.0,7,0,1,0,2.0
73518,0,0.4427409679999999,43y,0,634.0,,3,0,0,0,0.0
67487,0,0.04475079,56y,0,51.0,,4,0,0,0,0.0
111956,0,0.00938066,41y,0,0.101554566,12800.0,10,0,2,0,2.0
74937,0,0.634517181,69y,0,0.455895865,6529.0,15,1,1,0,0.0
73184,0,0.019955062,45y,0,0.002847604,10183.0,5,0,0,0,0.0
17836,0,0.0958329909999999,55y,0,0.972670311,7500.0,9,0,3,0,0.0
84430,0,0.235650957,47y,0,1.390812479,2916.0,7,0,3,0,1.0
87081,0,0.013131261,71y,0,21.0,,4,0,0,0,
115828,0,0.034735241,41y,0,0.15681913,7192.0,10,0,0,0,0.0
47115,0,0.228562113,55y,0,0.922880816,1568.0,6,0,2,0,0.0
11362,1,0.9999999,27y,98,0.0,,0,98,0,98,0.0
118915,0,0.0,49y,0,0.264573991,6912.0,6,0,1,0,0.0
5737,0,0.0,42y,0,0.0895650309999999,4666.0,6,0,1,0,0.0
85472,0,0.465938919,44y,1,0.46548167,6300.0,10,1,2,0,2.0
108452,0,0.00019996,33y,0,0.104944118,5278.0,2,0,0,0,1.0
109981,0,0.060568034,53y,0,0.4656093779999999,5800.0,9,0,2,0,0.0
90259,0,0.928047968,29y,0,50.0,,3,0,0,0,0.0
104168,0,0.9999999,29y,0,0.01187129,3200.0,0,0,0,0,1.0
23778,0,0.015993395,48y,0,0.544892279,9700.0,7,0,3,0,4.0
103052,0,0.069258752,69y,0,0.340276621,6000.0,8,0,1,0,0.0
65807,1,0.879747774,27y,0,375.0,,4,2,0,0,0.0
132766,0,0.693329524,31y,0,0.215431051,5300.0,5,0,0,0,0.0
78157,0,0.031484371,63y,0,0.413422209,6600.0,10,0,2,0,0.0
42903,0,0.8518216359999999,50y,0,0.69065713,6710.0,16,0,5,0,0.0
72496,0,0.226191928,79y,0,1380.0,,8,0,1,0,0.0
61808,0,0.4117843129999999,39y,0,0.319122344,7200.0,6,0,1,0,2.0
8779,0,0.008742358,88y,0,622.0,,3,0,1,0,0.0
89782,0,0.7851796870000001,59y,0,0.253205825,4600.0,4,0,0,0,2.0
